SERINE-C-PALMITOYLTRANSFERASE-RXN,0
RXN-12125,0
3-DEHYDROQUINATE-SYNTHASE-RXN,1
RXN-7609,0
RXN-13072,0
RXN1F-165,0
NAG1P-URIDYLTRANS-RXN,0
RXN-969,0
HISTIDPHOS-RXN,1
RXN-14932,7.462384e-01
DLACTDEHYDROGNAD-RXN,0
RXN-17914,0
NICONUCADENYLYLTRAN-RXN,0
RXN-10700,0
HEMEOSYN-RXN,0
RXN1F-150,1
DIMETHUROPORDEHYDROG-RXN,0
RXN-14912,0
RXN-17892,0
RXN-15430,0
RXN-10644,0
RXNQT-4168,0
GUANYL-KIN-RXN,1
HISTALDEHYD-RXN,0
3.4.13.18-RXN,0
RXN-12496,0
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,0
RXN-20693,0
DEOXYHYPUSINE-MONOOXYGENASE-RXN,0
RXNQT-4176,0
RXN-17851,0
UDPGLUCEPIM-RXN,1.000000e+00
RXN-12455,0
QUERCETIN-23-DIOXYGENASE-RXN,0
2.7.10.1-RXN,0
RXN-17867,0
RXN0-2584,0
RXN-15374,0
RXN0-302,1
AMP-DEAMINASE-RXN,1
ALLOPHANATE-HYDROLASE-RXN,0
RXN-12583,0
RXN-12625,0
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,1
RXN-10773,0
RXN-3541,0
1.6.5.4-RXN,0
NADPYROPHOSPHAT-RXN,0
RXN-13565,0
GLUTAMATESYN-RXN,0
3.6.1.41-RXN,0
ATP-ADENYLYLTRANSFERASE-RXN,1.000000e+00
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN,0
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN,1
4.3.1.17-RXN,1
MALONYL-COA-DECARBOXYLASE-RXN,1
RXN-14116,0
25-DIOXOVALERATE-DEHYDROGENASE-RXN,0
GLUTATHIONE-PEROXIDASE-RXN,0
D-2-HYDROXY-ACID-DEHYDROGENASE-RXN,0
RXN-6562,0
D-ASPARTATE-OXIDASE-RXN,0
1.4.3.19-RXN,1
ASPDECARBOX-RXN,0
R163-RXN,1
NITRIC-OXIDE-SYNTHASE-RXN,0
RXN-13564,0
RXN-14189,0
ALCOHOL-SULFOTRANSFERASE-RXN,0
GALACTONOLACTONE-DEHYDROGENASE-RXN,0
RXN-12440,0
CARBOXYCYCLOHEXADIENYL-DEHYDRATASE-RXN,0
RXN-12263,0
SUCCSEMIALDDEHYDROG-RXN,0
TYROSINE-DECARBOXYLASE-RXN,0
NITRATE-REDUCTASE-NADH-RXN,0
NITRATE-REDUCTASE-NADPH-RXN,0
SALICYLATE-1-MONOOXYGENASE-RXN,0
CDP-GLYCEROL-PYROPHOSPHATASE-RXN,0
1.2.1.27-RXN,0
RXN-7745,1.000000e+00
RXN-15130,1.000000e+00
DOLICHOL-KINASE-RXN,0
CHOLINE-KINASE-RXN,0
3.1.4.2-RXN,0
RXN-11709,0
GLYCEROL-2-DEHYDROGENASE-NADP+-RXN,0
GLYCEROL-DEHYDROGENASE-NADP+-RXN,1
RXN0-7192,0
RXN-14192,0
PUTRESCINE-OXIDASE-RXN,0
RXN-8001,1
RXN-10952,0
2.4.1.123-RXN,1.000000e+00
2-ISOPROPYLMALATESYN-RXN,1
ADENINE-DEAMINASE-RXN,0
RXN-8441,0
PALMITOYL-COA-HYDROLASE-RXN,0
RXN-9623,0
RXN-9384,1
MANNKIN-RXN,0
ACETOACETATE--COA-LIGASE-RXN,0
METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN,0
ENOYL-ACP-REDUCT-NADPH-RXN,0
RXN-8773,0
FORMALDEHYDE-TRANSKETOLASE-RXN,0
ETHANOLAMINE-KINASE-RXN,1
RXN-14160,0
COBALADENOSYLTRANS-RXN,0
SPHINGOSINE-N-ACYLTRANSFERASE-RXN,0
GLUCONOLACT-RXN,0
RXN-14126,0
THYMIDYLATE-5-PHOSPHATASE-RXN,0
ARACHIDONATE-8-LIPOXYGENASE-RXN,0
3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN,0
RXN-1101,0
4-COUMARATE--COA-LIGASE-RXN,0
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN,0
RXN0-5292,0
RXN-14093,0
CYSTAUR-RXN,0
PYRIDOXAL-OXIDASE-RXN,0
RXN-14203,0
GLYCERALDEHYDE-DEHYDRO-RXN,1
DAHPSYN-RXN,1
SEDOBISALDOL-RXN,1
SEDOHEPTULOSE-BISPHOSPHATASE-RXN,1
RXN-14207,0
DCYSDESULF-RXN,0
RXN-14115,0
PNKIN-RXN,0
RXN3DJ-11417,0
2-KETO-ADIPATE-DEHYDROG-RXN,0
RXN-1126,0
KYNURENINE-3-MONOOXYGENASE-RXN,0
RXN-14142,0
PGPPHOSPHA-RXN,0
2.1.1.103-RXN,0
PHOSPHASERDECARB-RXN,0
2.5.1.32-RXN,0
RXN66-221,0
RXN-14161,0
RXN-14122,0
RXN-14143,0
CARNOSINE-N-METHYLTRANSFERASE-RXN,0
RXN-14124,0
RXN-9600,0
RXN-1401,0
RXN-1106,0
6.2.1.34-RXN,0
L-PIPECOLATE-OXIDASE-RXN,0
RXN-10919,1
RXN-1623,0
RXN-2001,0
THROMBOXANE-A-SYNTHASE-RXN,0
RXN-6321,0
ESTRONE-SULFOTRANSFERASE-RXN,0
RXN-12547,0
RXN-14090,0
RXN-5821,0
CYSTHIOCYS-RXN,0
SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN,0
SULFINOALANINE-DECARBOXYLASE-RXN,0
GLUTARYL-COA-DEHYDROGENASE-RXN,0
PYRAMKIN-RXN,0
CINNAMOYL-COA-REDUCTASE-RXN,0
RXN-10907,0
PRUNASIN-BETA-GLUCOSIDASE-RXN,0
MEPROPCOA-FAD-RXN,0
RXN-10715,0
INDOLE-3-ACETALDEHYDE-OXIDASE-RXN,0
3.1.1.--RXN,0
RXN3DJ-170,0
RXN0-1603,0
LYSOPHOSPHOLIPASE-RXN,0
RXN-14223,0
3.1.2.14-RXN,0
RXN66-281,0
RXN3DJ-35528,0
RXN-10908,0
RXN-8783,0
RXN-14224,0
RXN-14225,0
NADH-DEHYDROGENASE-QUINONE-RXN,0
PANTETHEINE-KINASE-RXN,0
SEPIAPTERIN-REDUCTASE-RXN,0
AMYGDALIN-BETA-GLUCOSIDASE-RXN,0
4-NITROPHENYLPHOSPHATASE-RXN,0
PANTEPADENYLYLTRAN-RXN,0
2.3.1.91-RXN,0
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN,0
ACETYLSEROTONIN-O-METHYLTRANSFERASE-RXN,0
RXN-6381,0
RXN-961,0
RXN-6384,0
GUANIDINOBUTANAMIDE-NH3-RXN,0
DETHIOBIOTIN-SYN-RXN,1
RXN-13403,0
LANOSTEROL-SYNTHASE-RXN,0
RXN-12508,0
1.2.1.47-RXN,0
RXN-14227,0
3.1.3.57-RXN,0
RXN-10939,0
2.7.1.139-RXN,0
2.7.1.133-RXN,0
2.3.1.67-RXN,0
RXN3O-1983,0
H2PTERIDINEPYROPHOSPHOKIN-RXN,0
H2NEOPTERINALDOL-RXN,0
RXN0-1602,0
RXN-12726,0
RXN-600,0
PROLINE--TRNA-LIGASE-RXN,0
6-HEXANOLIDE-HYDROLYSIS-RXN,0
RXN-14229,0
RXN-13617,0
MRNA-GUANINE-N7--METHYLTRANSFERASE-RXN,0
RXN1F-10,1
RXN-14262,0
RXN-14268,0
ARGINYLTRANSFERASE-RXN,0
PEPTIDYLAMIDOGLYCOLATE-LYASE-RXN,0
CARBOXYMETHYLENEBUTENOLIDASE-RXN,0
RXN-7744,0
AMIDASE-RXN,0
2.3.1.155-RXN,0
O-SUCCINYLBENZOATE-COA-LIG-RXN,0
O-SUCCINYLBENZOATE-COA-SYN-RXN,0
RXN-10089,0
RXN-14266,0
RXN-17517,0
RXN-14014,1
RXNARA-8002,0
1.1.1.220-RXN,0
QUINOLINATE-SYNTHA-RXN,0
RXN-14270,0
BIOTIN-CARBOXYL-RXN,0
3-ISOPROPYLMALDEHYDROG-RXN,0
RXN3O-178,0
3.1.1.47-RXN,0
RXN-9844,0
TETRAACYLDISACC4KIN-RXN,0
RXN-8179,0
RXN-20172,0
RXN-14272,0
RXN-12507,0
RXN-14273,0
RXN-20676,0
RXN-14274,0
RXN-12490,0
RXN-13616,0
RXN-14277,0
RXN-12567,0
RXN-14278,0
KETOLACTOSE-RXN,0
6.3.2.26-RXN,0
RXN-10911,0
RXN-10910,0
RXN-14422,0
RXN-12720,0
RXN-10642,0
RXN-8036,0
RXN-7784,0
RXN-14106,1.000000e+00
2-ACETOLACTATE-MUTASE-RXN,1
RXN-14125,0
RXN-7163,0
R344-RXN,0
dRXN_ALDXANAU-RXN_CYTOPLASM,1
RXN-9857,0
R311-RXN,0
RXN-9003,0
RXN3O-130,0
2.1.1.145-RXN,0
2.1.1.143-RXN,0
RXN-13162,0
RXN-5467,0
RXN-5468,0
RXN-5469,0
RXN-5472,0
RXN-5285,1
RXN-14280,0
RXN-111,0
RXN-7570,0
RXN-8434,0
RXN3DJ-11230,0
DHS-PHOSPHATASE-RXN,0
RXN-9724,0
RXN-9725,0
RXN-9723,0
RXN-1122,0
RXN-14425,0
RXN-11784,0
RXN-9890,0
RXN-9868,0
RXN-5642,0
RXN-5643,0
RXN-10078,0
RXN-698,0
RXN-7974,0
1.2.3.14-RXN,0
RXN1F-148,1
TRANSENOYLCOARED-RXN,0
1.14.13.98-RXN,0
RXN66-569,0
TYROSINE-3-MONOOXYGENASE-RXN,0
TRYPTOPHAN-5-MONOOXYGENASE-RXN,0
1.14.21.6-RXN,0
2.3.1.165-RXN,0
BTUR2-RXN,0
2.5.1.39-RXN,0
2.5.1.65-RXN,0
RIBOPHOSPHAT-RXN,0
RXN-7946,0
RXN-7947,0
RXN-10693,0
R145-RXN,0
RXN-1102,0
RXN-9789,0
RXN-4021,0
RXN-4144,0
RXN-4209,0
RXN66-313,0
RXN-2541,0
RXN-9544,0
RXN-9545,0
RXN-9546,0
RXN-8028,0
RXN-19150,0
RXN-10695,0
RXN-11520,0
RXN-11519,0
RXN-11521,0
RXN-7821,0
4.1.3.26-RXN,0
RXN-11619,0
RXN-9550,0
RXN-9310,0
RXN0-5217,0
RXN-8254,0
RXN-9368,0
RXN-2204,0
RXN-9798,0
RXN-9846,0
RXN-2761,0
RXN-13806,0
RXN-8460,0
RXN-7740,0
2.7.1.157-RXN,0
RXN-7674,1
RXN-12091,0
RXN-10107,0
TRANS-PENTAPRENYLTRANSFERASE-RXN,0
TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN,0
RXN-11002,0
RXN-8974,0
RXN-12730,0
RXN-10058,0
TRNA-CYTIDYLYLTRANSFERASE-RXN,0
RXN-14137,1
RXN-1961,0
RXN-12243,0
RXN-12327,0
RXN-12330,0
RXN-12338,0
RXN1F-152,1
GLYOXIII-RXN,1
RXN-10036,0
RXN-12825,0
RXN-12842,0
RXN-12843,0
RXN-13197,0
RXN-13191,1.000000e+00
RXN-13398,0
RXN-13760,0
RXN0-1321,0
RXN-3341,0
RXN-14918,0
RXN-14919,0
RXN-14927,0
RXN-14917,0
RXN-1347,0
RXN-16000,0
RXN-16001,0
RXN-18426,0
RXN-12359,0
RXN-8784,0
RXN-7800,0
RXN-8483,0
RXN-14396,0
RXN-3523,0
RXN-10720,0
RXN-11369,0
RXN-11403,0
THREOSPON-RXN,1
RXN-10722,0
C04718-C060066-AUTOTRANSFORMATION-RXN,0
RXN-8181,0
RXN-8144,0
RXN-14101,0
LINABSPON-RXN,0
LINBBSPON-RXN,0
RXN-8225,0
RXN-16002,0
RXN-12876,0
RXN-8899,0
RXN-8485,0
RXN-8482,0
RXN-8478,0
RXN-8487,0
RXN-8491,0
RXN-8490,0
RXN-8567,0
RXN-8624,0
RXN-8625,0
RXN-8486,0
RXN-8461,0
RXN-13939,0
RXN-12864,0
RXN-9418,0
RXN-9417,0
RXN-12715,0
RXN-9640,0
RXN-5066,0
RXN-12065,0
RXN-12536,0
RXN-6581,0
RXN-15852,0
RXN-15124,0
RXN-17696,0
RXN-13809,0
R00357,1
R00571,1.000000e+00
R00801,1
R00806,1
R01194,1.000000e+00
R01315,0
R01316,0
R01388,1
R01462,0
R01667,1
R01687,0
R02053,0
R02054,0
R02236,9.756768e-01
R02352,1
R02487,0
R02499,0
R02671,0
R02747,0
R02840,0
R02909,0
R02912,0
R03238,1
R03370,0
R03416,0
R03417,0
R03628,0
R03629,0
R03815,0
R03863,0
R03864,0
R03869,1
R03871,1
R03921,0
R03955,0
R03970,0
R03971,0
R04034,0
R04121,0
R04163,0
R04391,0
R04480,0
R04556,0
R04673,1.000000e+00
R04678,0
R04724,1
R04786,0
R04849,0
R04905,0
R05216,0
R06946,1
R07002,0
R07003,0
R07004,0
R07023,0
R07024,0
R07025,0
R07026,0
R07069,0
R07070,0
R07083,0
R07084,0
R07091,0
R07092,0
R07093,0
R07094,0
R07100,0
R07105,0
R07113,0
R07116,0
R07441,1
R07443,0
R07599,0
R07764,1
R07765,1
R07851,1
R07934,0
R07942,0
R07998,0
R07999,0
R08163,1
R08226,0
R08227,0
R08228,0
R08231,0
R08232,0
R08233,0
R08235,0
R08240,0
R08243,0
R08244,0
R08266,0
R08280,0
R08281,0
R08306,0
R08310,0
R08349,0
R08384,1
R08390,0
R08914,1
R08945,0
R08954,0
R08980,0
R09034,0
R09035,0
R09036,0
R09037,0
R09038,0
R09070,1
R09072,0
R09073,0
R09373,0
R09409,0
R09412,0
R09413,0
R09414,0
R09415,0
R09420,0
R09470,0
R10039,0
R10170,1
R10826,1
R10828,1
R10907,1
R10951,0
R11037,0
R11043,0
R11517,0
R11518,0
dRXN_R11671_MITOCHONDRION,1
R11708,0
R11891,0
R11892,0
R11893,0
R11894,0
R11895,0
R11896,0
R12173,0
R12264,0
R12757,1
R12851,0
R12852,0
R12853,0
R12885,0
R12896,0
R12897,0
R12958,0
R12987,0
R12988,0
R12989,0
R12990,0
R13043,0
R13052,0
R05041,0
R05455,0
R05887,0
R05889,0
R06194,0
R07009,0
R07010,0
R07011,0
R07012,0
R08020,0
R08279,0
R08289,0
R09144,0
R09368,0
R09431,0
R09432,0
R09433,0
R09434,0
R10022,0
R12185,1
R12886,0
R13091,0
EXC_BOTH_WATER_f,0
EXC_BOTH_PROTON_f,1
EXC_BOTH_Pi_f,0
EXC_BOTH_AMMONIUM_f,1
EXC_BOTH_SULFATE_f,0
EXC_BOTH_FE+2_f,0
EXC_BOTH_CARBON-DIOXIDE_f,0
EXC_BOTH_MG+2_f,0
EXC_BOTH_C00205_f,0
EXC_BOTH_OXYGEN-MOLECULE_f,0
RXN-16016,0
5.3.1.23-RXN,0
RXN1F-155,1
RXN-8074,1
OROTATE-REDUCTASE-NADPH-RXN,1
RXN-5961,0
LACS_h2,1
LACS_h3,0
GPAT_h2,1
GPAT_h3,0
LPAT_h1,1.000000e+00
LPAT_h2,1.000000e+00
LPAT_h3,0
PAP_h1,1
PAP_h2,1
PAP_h3,0
MGDGS_h2,1
MGDGS_h3,0
RXN-1728_FAD5_h3,1
RXN-8296_FAD6_h3,0
RXN-8302_FAD6_h4,1
RXN-8298_FAD6_h6,1
RXN-8305_FAD6_h5,0
RXN-8299_FAD7_h4,1
RXN-8306_FAD7_h3,0
RXN-8301_FAD7_h6,0
dRXN_RXN-8309_FAD7_h5_CHLOROPLAST,0
dRXN_CrDELTA4_FAD_1_CHLOROPLAST,0
dRXN_CrDELTA4_FAD_2_CHLOROPLAST,0
dRXN_FAD7_h7_CHLOROPLAST,0
RXN-8297_FAD7_h8,0
FAD7_h9,0
dRXN_CrDELTA4_FAD_3_CHLOROPLAST,0
dRXN_CrDELTA4_FAD_4_CHLOROPLAST,0
FAD7_h10,0
DGDGS_h7,0
RXN-8363_FAD6_h10,0
RXN-8364_FAD7_h11,0
DGDGS_h8,0
DGDGS_h9,0
FAD6_h11,0
FAD7_h12,0
DGDGS_h10,0
FAD6_h12,0
FAD7_h13,0
DGDGS_h11,0
FAD6_h13,0
FAD7_h14,0
dRXN_DGDGS_h15_CHLOROPLAST,0
dRXN_FAD7_h15_CHLOROPLAST,0
CDS_h,0
PGPS_h,1
PGPP_h,1
RXN-8316_FAD6,1
RXN-8317_FAD7_h16,0
dRXN_FAD4_CHLOROPLAST,0
dRXN_FAD7_h17_CHLOROPLAST,0
SQD_h1,1
SQD_h2,1
FAD6_h15,1
dRXN_FAD7_h18_CHLOROPLAST,0
GPAT_r3,0
dRXN_LPAT_r11_CHLOROPLAST,0
CDS_r2,1
PIS_r2,1
GPAT_r2,1
dRXN_LPAT_r6_ENDOPLASMICRETICULUM,1
dRXN_PAP_r6_ENDOPLASMICRETICULUM,1
dRXN_EPT_r8_ENDOPLASMICRETICULUM,1
FAD2_r1,1
dRXN_CrDES_r1_ENDOPLASMICRETICULUM,1
FAD7_h19,0
dRXN_FAD7_h20_ENDOPLASMICRETICULUM,0
GPAT_r4,1.000000e+00
dRXN_LPAT_r10_ENDOPLASMICRETICULUM,1.000000e+00
dRXN_PAP_r8_ENDOPLASMICRETICULUM,1
dRXN_EPT_r11_ENDOPLASMICRETICULUM,1
FAD2_r2,1
dRXN_CrDES_r2_ENDOPLASMICRETICULUM,1
dRXN_StS_h1_CHLOROPLAST,0
dRXN_StS_h2_CHLOROPLAST,0
RXN-7710,1
SLIMEr_1,1
SLIMEr_2,0
SLIMEr_3,0
SLIMEr_4,0
SLIMEr_5,0
SLIMEr_6,1
SLIMEr_7,0
SLIMEr_8,1
SLIMEr_9,0
SLIMEr_10,1
SLIMEr_11,0
SLIMEr_12,1
SLIMEr_13,1
SLIMEr_14,1
SLIMEr_15,1
SLIMEr_16,0
SLIMEr_17,0
SLIMEr_18,1
SLIMEr_19,1
SLIMEr_20,0
SLIMEr_21,0
SLIMEr_22,0
SLIMEr_23,0
SLIMEr_24,0
SLIMEr_25,0
SLIMEr_26,1
SLIMEr_27,0
SLIMEr_28,1
SLIMEr_29,1
SLIMEr_30,0
SLIMEr_31,0
SLIMEr_32,1
SLIMEr_33,0
SLIMEr_34,0
SLIMEr_35,0
SLIMEr_36,1
SLIMEr_37,0
SLIMEr_38,0
SLIMEr_39,0
SLIMEr_40,0
SLIMEr_41,0
SLIMEr_42,0
SLIMEr_43,0
SLIMEr_44,0
SLIMEr_45,0
SLIMEr_46,0
SLIMEr_47,0
SLIMEr_48,0
SLIMEr_49,0
SLIMEr_50,0
SLIMEr_51,1
SLIMEr_52,1
SLIMEr_53,1
SLIMEr_54,1
SLIMEr_55,0
SLIMEr_56,0
SLIMEr_57,0
SLIMEr_58,0
SLIMEr_59,1
SLIMEr_60,1
SLIMEr_61,1
SLIMEr_62,0
SLIMEr_63,0
SLIMEr_64,1
SLIMEr_65,1
SLIMEr_66,1
SLIMEr_67,0
SLIMEr_68,0
SLIMEr_69,0
SLIMEr_70,0
SLIMEr_71,0
SLIMEr_72,0
SLIMEr_73,1
SLIMEr_74,1
SLIMEr_75,1
SLIMEr_76,1
SLIMEr_77,1
SLIMEr_78,1
DM_CoA,0
Im_ACP,0
Ex_1,1.000000e+00
Ex_2,0
Ex_3,0
Ex_4,0
Ex_5,0
Ex_6,0
Ex_7,0
Ex_8,0
Ex_9,1
Ex_10,0
Ex_11,1
Ex_12,0
Ex_13,0
Ex_14,0
Ex_15,0
Ex_16,0
Ex_17,0
Ex_18,0
Ex_19,0
Ex_20,0
Ex_21,0
Ex_22,0
Ex_23,0
Ex_24,0
Ex_25,1.000000e+00
Ex_26,0
Ex_27,0
Ex_28,0
Ex_29,0
Ex_30,0
Ex_31,0
Ex_32,0
Ex_33,0
Ex_34,0
Ex_35,0
Ex_36,1
Ex_37,0
Ex_38,0
Ex_39,0
Ex_Starch,0
Ex_Lutein,1
EXC_BOTH_ACET,0
RXN-17724,1
biomass_auto_100,1.000000e+00
biomass_auto_3k,0
biomass_mixo,0
biomass_hetero,0
RXN-13298,0
RXN-18907,0
HOMOSERDEHYDROG-RXN,1
RXN-9564,0
3.4.11.2-RXN,0
RXN0-1461,1.000000e+00
GLYC3PDEHYDROGBIOSYN-RXN,1
RXN0-7219,0
GLUC1PADENYLTRANS-RXN,1
dRXN_RXN-8307_THYLAKOIDPLASTID,1
RXN-18920,0
2.1.1.137-RXN,0
RXN-12457,0
ALDHDEHYDROG-RXN,0
RXN-15543,0
SERINE--TRNA-LIGASE-RXN,0
ASPARTATEKIN-RXN,1
RXN-11586,0
ACYL-COA-HYDROLASE-RXN,0
RXN-11396,0
SULFITE-REDUCT-RXN,1
RXN-14074,1
RXN-19242,0
RXN-9563,0
RXN-15910,0
dRXN_TRIOSEPISOMERIZATION-RXN_CYTOPLASM,1
dRXN_TRIOSEPISOMERIZATION-RXN_MITOCHONDRION,1
dRXN_CHORISMATEMUT-RXN_CYTOPLASM,1
RXN-12746,0
SELENOCYSTEINE-LYASE-RXN,0
RXN-14368,0
LONG-CHAIN-ENOYL-COA-HYDRATASE-RXN,0
RXN-17726,0
RXN-9532,1
RXN-9528,1
RXN-12297,0
ACETOLACTSYN-RXN,1
RXN-9524,1
dRXN_MALONYL-COA-ACP-TRANSACYL-RXN_MITOCHONDRION,1
RXN-7903,1
RXN-12673,0
RXN-18924,0
RXN0-949,0
RXN-9536,1
RXN-14957,0
1.8.4.13-RXN,0
RXN-13264,0
2OXOGLUTARATEDEH-RXN,1
RXN0-1138,0
RXN-12089,0
RXN-17873,0
1.14.11.2-RXN,0
RXNN-404,0
RXN-9540,1
2.5.1.19-RXN,1
RXN-8668,0
CYTOCHROME-B5-REDUCTASE-RXN,1.000000e+00
3-OXOACYL-ACP-REDUCT-RXN,0
6.3.5.6-RXN,0
RXN-10462,0
RXN-9276,0
RXN-20897,0
RXN-9518,1
RXN0-947,0
DIHYDROFOLATESYNTH-RXN,0
RXN-924,0
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN,1
TRANS-RXN-194,0
ADENYLYLSULFKIN-RXN,1
RXN-13301,0
RXN-7698,0
2.4.1.101-RXN,0
RXN-7676,1
RXN0-1134,1
RXN-17875,0
RXNQT-4142,0
RXN-12197,1
MALIC-NADP-RXN,1
RXN490-3641,0
CERAMIDE-KINASE-RXN,0
RXN-9549,1.000000e+00
RXN-10747,0
RXN-1124,1
1.14.19.1-RXN,1
GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,0
TRYPSYN-RXN,1
O-SUCCHOMOSERLYASE-RXN,1.000000e+00
GSHTRAN-RXN,0
HISTIDINE--TRNA-LIGASE-RXN,0
RXN-14275,0
RXN-10913,0
RXN-1241,1
R00139,0
R00755,1.000000e+00
R04019,0
R04470,0
dRXN_R04726_MITOCHONDRION,1
R04907,0
dRXN_R04928_CYTOPLASM,1
R04945,1.000000e+00
R07600,0
R07950,0
R08346,0
R08347,0
R08348,0
R08391,0
R09372,0
dRXN_RXN-8309_FAD7_h5_THYLAKOIDPLASTID,1
dRXN_CrDELTA4_FAD_1_CYTOPLASM,1
dRXN_FAD7_h7_CYTOPLASM,1
dRXN_DGDGS_h15_CYTOPLASM,1
dRXN_FAD7_h15_THYLAKOIDPLASTID,1
dRXN_FAD4_CYTOPLASM,1
dRXN_FAD7_h17_THYLAKOIDPLASTID,1
dRXN_FAD7_h18_THYLAKOIDPLASTID,1
dRXN_FAD7_h20_THYLAKOIDPLASTID,1
dRXN_PAP_r8_CYTOPLASM,1
dRXN_StS_h1_CYTOPLASM,1
dRXN_StS_h2_CYTOPLASM,1
R07850,1
tRXN_1-PALMITOYLGLYCEROL-3-PHOSPHATE_en_ch,1.000000e+00
tRXN_2-ACETO-2-HYDROXY-BUTYRATE_ch_cy,1.000000e+00
tRXN_2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE_mi_ch,1
tRXN_2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE_cy_mi,1
tRXN_2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET_mi_ch,1
tRXN_3-oxo-stearoyl-ACPs_cy_mi,1
tRXN_4-CYTIDINE-5-DIPHOSPHO-2-C_ch_mi,1
tRXN_5-AMINO-LEVULINATE_ch_th,1.000000e+00
tRXN_5-P-BETA-D-RIBOSYL-AMINE_mi_ch,1
tRXN_5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE_ch_ex,1
tRXN_ACETALD_cy_ch,1.000000e+00
tRXN_ADENYLOSUCC_cy_ch,1
tRXN_AMMONIUM_cy_ex,1.000000e+00
tRXN_C05758_ch_cy,1
tRXN_C15493_cy_en,1
tRXN_C16_0-chain_cy_ex,1.000000e+00
tRXN_C18_1-chain_cy_ex,1
tRXN_C18_3-chain_cy_ex,1
tRXN_CARBAMOYL-P_cy_mi,1
tRXN_CARBAMYUL-L-ASPARTATE_cy_mi,1
tRXN_CDP-DGp-34_1_ch_cy,1
tRXN_CDP-ETHANOLAMINE_mi_en,1
tRXN_CHLOROACETIC-ACID_cy_en,1
tRXN_CO-A_cy_en,1
tRXN_CPD-12575_cy_ch,1
tRXN_CPD-13357_cy_ch,1
tRXN_CPD-14553_cy_ch,1
tRXN_CPD-2189_ch_cy,1
tRXN_CPD-8073_ch_th,1
tRXN_CPD-8078_ch_th,1
tRXN_CPD-8078_ch_cy,1
tRXN_CPD-8086_ch_cy,1
tRXN_CPD1F-114_cy_ch,1
tRXN_CPD1F-115_ch_cy,1
tRXN_CPD1F-133_ch_cy,1
tRXN_Charged-GLT-tRNAs_mi_ch,1.000000e+00
tRXN_D-ERYTHRO-IMIDAZOLE-GLYCEROL-P_ch_cy,1
tRXN_DCDP_cy_mi,1
tRXN_DCMP_mi_cy,1
tRXN_DGp-32_0_ch_cy,1
tRXN_DGp-34_1_ch_cy,1
tRXN_DI-H-OROTATE_mi_cy,1
tRXN_G3P_cy_ch,1
tRXN_GERANYLGERANYL-PP_th_ch,1.000000e+00
tRXN_GERANYLGERANYL-PP_th_mi,1
tRXN_GLN_mi_cy,1
tRXN_GLN_mi_ch,1.000000e+00
tRXN_GLUTATHIONE_cy_mi,1
tRXN_GLYCEROL-3P_cy_en,1
tRXN_GLYCEROL-3P_cy_ch,1
tRXN_GMP_mi_cy,1
tRXN_INDOLE-3-GLYCEROL-P_ch_mi,1
tRXN_L-HISTIDINOL-P_cy_ch,1
tRXN_L-ORNITHINE_cy_mi,1
tRXN_LL-DIAMINOPIMELATE_mi_ch,1
tRXN_LPAp-C18_1_ch_cy,1
tRXN_MG-PROTOPORPHYRIN-MONOMETHYL-ESTER_cy_th,1.000000e+00
tRXN_MGDG34-backbone_cy_ex,1.000000e+00
tRXN_MONO-VINYL-PROTOCHLOROPHYLLIDE-A_mi_en,1
tRXN_MYO-INOSITOL_cy_ch,1
tRXN_N-5-PHOSPHORIBOSYL-ANTHRANILATE_cy_ch,1
tRXN_OXIDIZED-GLUTATHIONE_mi_cy,1
tRXN_Oxidized-ferredoxins_th_cy,1
tRXN_PA-32_0_ch_cy,1
tRXN_PA-36_2_3_en_cy,1
tRXN_PAPS_cy_mi,1
tRXN_PAp-34_1_ch_cy,1
tRXN_PE-36_3_1_en_th,1
tRXN_PE-36_4_1_en_cy,1
tRXN_PE36-backbone_cy_ex,1
tRXN_PGPp-34_1_ch_cy,1
tRXN_PHENYL-PYRUVATE_ch_cy,1
tRXN_PHOSPHO-ENOL-PYRUVATE_cy_mi,1
tRXN_PHOSPHO-ENOL-PYRUVATE_cy_ch,1
tRXN_PHOSPHORIBOSYL-ATP_th_cy,1
tRXN_PI-34_1_ch_cy,1
tRXN_PRPP_cy_mi,1
tRXN_PRPP_cy_th,1
tRXN_Pi_ch_mi,1
tRXN_Plastoquinols_th_ch,1
tRXN_R-3-hydroxystearoyl-ACPs_mi_ch,1
